label,text
Alzheimer's,"I have been experiencing speech difficulty, stiffness, rapid heartbeat."
Asthma,"I have been experiencing sore throat, vomiting, stiffness, skin rash, weight loss, increased urination."
Mumps,"I have been experiencing nausea, skin rash, dizziness, fatigue."
Rubella,"I have been experiencing rapid heartbeat, fatigue, cough."
Scoliosis,"I have been experiencing dry skin, night sweats, muscle pain."
Gastritis,"I have been experiencing sore throat, nausea, vomiting."
Anxiety,"I have been experiencing dry skin, muscle pain, abdominal pain, difficulty walking, night sweats."
Gout,"I have been experiencing fever, joint pain, fatigue, headache."
Pneumonia,"I have been experiencing night sweats, swelling, vomiting, shortness of breath."
Chickenpox,"I have been experiencing dizziness, difficulty breathing, increased urination, diarrhea, vomiting, swelling."
Anxiety,"I have been experiencing fever, tremors, headache."
Common Cold,"I have been experiencing dry skin, weight loss, sore throat."
Parkinson's,"I have been experiencing memory loss, vision changes, tremors, loss of appetite."
Gastritis,"I have been experiencing shortness of breath, chest pain, vomiting."
Chickenpox,"I have been experiencing headache, vision changes, rapid heartbeat, shortness of breath."
Epilepsy,"I have been experiencing abdominal pain, memory loss, headache."
Pneumonia,"I have been experiencing night sweats, muscle pain, difficulty breathing, stiffness, diarrhea, sore throat."
Chickenpox,"I have been experiencing increased urination, sore throat, loss of appetite, diarrhea, shortness of breath, dry skin."
Arthritis,"I have been experiencing nausea, speech difficulty, cough."
Depression,"I have been experiencing stiffness, shortness of breath, skin rash, rapid heartbeat, fatigue."
Hypertension,"I have been experiencing diarrhea, increased urination, weight loss."
Osteoporosis,"I have been experiencing fever, rapid heartbeat, joint pain."
Gastritis,"I have been experiencing skin rash, night sweats, increased urination, speech difficulty, hair loss, dizziness."
Diabetes,"I have been experiencing vomiting, sore throat, memory loss."
Arthritis,"I have been experiencing hair loss, abdominal pain, chest pain, vomiting."
Diabetes,"I have been experiencing fatigue, fever, cough, abdominal pain, vision changes, loss of appetite."
Gout,"I have been experiencing weight loss, rapid heartbeat, difficulty walking."
Depression,"I have been experiencing dry skin, sore throat, swelling, difficulty walking, weight loss, increased urination."
Influenza,"I have been experiencing cough, muscle pain, vomiting."
Common Cold,"I have been experiencing speech difficulty, difficulty walking, dry skin, memory loss, sore throat, hair loss."
Hepatitis,"I have been experiencing difficulty breathing, increased urination, nausea, fatigue, memory loss, dizziness."
Influenza,"I have been experiencing sore throat, diarrhea, muscle pain, rapid heartbeat, dry skin."
Mumps,"I have been experiencing vomiting, increased urination, loss of appetite, difficulty breathing, rapid heartbeat, headache."
Gout,"I have been experiencing shortness of breath, hair loss, chest pain, abdominal pain, night sweats."
Diabetes,"I have been experiencing shortness of breath, speech difficulty, night sweats, dry skin."
Tuberculosis,"I have been experiencing chest pain, vomiting, dizziness, headache."
Migraine,"I have been experiencing joint pain, abdominal pain, increased urination, night sweats, swelling, cough."
Chickenpox,"I have been experiencing memory loss, vision changes, shortness of breath."
Lupus,"I have been experiencing joint pain, muscle pain, cough."
Hypertension,"I have been experiencing chest pain, vomiting, muscle pain, cough."
Gout,"I have been experiencing night sweats, headache, diarrhea."
Influenza,"I have been experiencing joint pain, dry skin, stiffness, nausea, speech difficulty, memory loss."
Diabetes,"I have been experiencing difficulty breathing, cough, tremors."
Arthritis,"I have been experiencing abdominal pain, chest pain, vomiting, increased urination, difficulty breathing."
Hepatitis,"I have been experiencing tremors, dizziness, swelling, shortness of breath."
Skin Allergy,"I have been experiencing vomiting, difficulty breathing, sore throat, difficulty walking."
COVID-19,"I have been experiencing joint pain, rapid heartbeat, increased urination, difficulty breathing, headache, nausea."
Osteoporosis,"I have been experiencing difficulty walking, fatigue, chest pain."
Parkinson's,"I have been experiencing stiffness, vision changes, dry skin, shortness of breath, skin rash, hair loss."
Rubella,"I have been experiencing joint pain, rapid heartbeat, fever, difficulty breathing."
Alzheimer's,"I have been experiencing joint pain, sore throat, nausea, tremors, memory loss, muscle pain."
Measles,"I have been experiencing memory loss, diarrhea, shortness of breath, vision changes, night sweats, joint pain."
Asthma,"I have been experiencing weight loss, muscle pain, increased urination."
Chickenpox,"I have been experiencing speech difficulty, sore throat, abdominal pain, difficulty breathing, fever, chest pain."
Alzheimer's,"I have been experiencing fever, chest pain, muscle pain, difficulty breathing."
Hepatitis,"I have been experiencing difficulty walking, dry skin, diarrhea, night sweats."
Depression,"I have been experiencing memory loss, weight loss, sore throat."
Gastritis,"I have been experiencing sore throat, nausea, vision changes, shortness of breath."
Parkinson's,"I have been experiencing dizziness, difficulty breathing, night sweats, headache."
Lupus,"I have been experiencing headache, loss of appetite, stiffness."
Anxiety,"I have been experiencing speech difficulty, memory loss, joint pain, rapid heartbeat, diarrhea."
Mumps,"I have been experiencing vision changes, swelling, diarrhea, headache."
Scoliosis,"I have been experiencing shortness of breath, dry skin, vomiting, headache, tremors, sore throat."
HIV/AIDS,"I have been experiencing difficulty walking, memory loss, rapid heartbeat, night sweats, diarrhea, joint pain."
Gastritis,"I have been experiencing cough, rapid heartbeat, nausea."
Scoliosis,"I have been experiencing dry skin, skin rash, joint pain, increased urination, cough, chest pain."
Ulcer,"I have been experiencing difficulty walking, chest pain, muscle pain, dizziness, fever, cough."
Asthma,"I have been experiencing memory loss, joint pain, swelling, dry skin, abdominal pain."
Rubella,"I have been experiencing chest pain, shortness of breath, rapid heartbeat, cough, stiffness."
Epilepsy,"I have been experiencing sore throat, swelling, tremors."
Gout,"I have been experiencing diarrhea, stiffness, fatigue."
Parkinson's,"I have been experiencing cough, dry skin, rapid heartbeat."
Migraine,"I have been experiencing rapid heartbeat, headache, loss of appetite, vision changes, fatigue, dry skin."
Pneumonia,"I have been experiencing nausea, weight loss, night sweats, fatigue."
Depression,"I have been experiencing swelling, headache, rapid heartbeat, night sweats, fatigue."
Common Cold,"I have been experiencing night sweats, hair loss, joint pain, dizziness."
Gastritis,"I have been experiencing abdominal pain, speech difficulty, skin rash, increased urination, muscle pain."
Parkinson's,"I have been experiencing tremors, dizziness, sore throat, vision changes, vomiting, skin rash."
Skin Allergy,"I have been experiencing weight loss, muscle pain, night sweats, memory loss, hair loss, skin rash."
Mumps,"I have been experiencing shortness of breath, stiffness, fatigue."
Gout,"I have been experiencing hair loss, skin rash, difficulty walking, abdominal pain, fever."
Arthritis,"I have been experiencing joint pain, difficulty breathing, difficulty walking, loss of appetite, vision changes."
Arthritis,"I have been experiencing diarrhea, weight loss, vision changes, fatigue."
Migraine,"I have been experiencing swelling, rapid heartbeat, sore throat, fatigue, vomiting."
Pneumonia,"I have been experiencing muscle pain, rapid heartbeat, nausea, swelling."
Hepatitis,"I have been experiencing diarrhea, swelling, speech difficulty, joint pain, fever."
Tuberculosis,"I have been experiencing fatigue, speech difficulty, headache."
Alzheimer's,"I have been experiencing vomiting, joint pain, difficulty breathing, fatigue, tremors."
Measles,"I have been experiencing vomiting, dry skin, abdominal pain, sore throat."
Pneumonia,"I have been experiencing abdominal pain, cough, chest pain, vomiting, increased urination."
Gastritis,"I have been experiencing skin rash, joint pain, rapid heartbeat."
Anxiety,"I have been experiencing diarrhea, dry skin, fatigue, weight loss, headache, memory loss."
HIV/AIDS,"I have been experiencing joint pain, shortness of breath, rapid heartbeat, chest pain, loss of appetite."
Measles,"I have been experiencing speech difficulty, vision changes, night sweats, abdominal pain, nausea."
Tuberculosis,"I have been experiencing vision changes, memory loss, dry skin, rapid heartbeat, chest pain."
COVID-19,"I have been experiencing diarrhea, abdominal pain, speech difficulty, fever, joint pain, fatigue."
Diabetes,"I have been experiencing swelling, difficulty walking, abdominal pain."
Epilepsy,"I have been experiencing vision changes, night sweats, swelling, weight loss."
COVID-19,"I have been experiencing headache, cough, vision changes, joint pain, skin rash."
HIV/AIDS,"I have been experiencing dry skin, vomiting, loss of appetite, swelling, difficulty breathing."
Skin Allergy,"I have been experiencing dry skin, loss of appetite, cough, swelling, stiffness."
Anxiety,"I have been experiencing dizziness, tremors, increased urination, stiffness, hair loss, muscle pain."
Depression,"I have been experiencing dizziness, chest pain, dry skin, skin rash, fatigue, speech difficulty."
Scoliosis,"I have been experiencing sore throat, difficulty walking, increased urination."
Osteoporosis,"I have been experiencing increased urination, difficulty walking, headache."
Gout,"I have been experiencing increased urination, difficulty breathing, sore throat."
Rubella,"I have been experiencing difficulty walking, difficulty breathing, diarrhea."
Parkinson's,"I have been experiencing swelling, dizziness, difficulty walking."
Pneumonia,"I have been experiencing muscle pain, weight loss, shortness of breath, night sweats, nausea."
Rubella,"I have been experiencing memory loss, fatigue, hair loss, increased urination, nausea."
Gout,"I have been experiencing vision changes, swelling, shortness of breath, muscle pain, dry skin, dizziness."
Gout,"I have been experiencing night sweats, difficulty breathing, cough."
Mumps,"I have been experiencing tremors, hair loss, abdominal pain, weight loss, vomiting, loss of appetite."
Scoliosis,"I have been experiencing fatigue, difficulty walking, speech difficulty, abdominal pain, weight loss."
